words,sentiment_coeff
down,1.0889548196341334
hole,1.100711573339409
race,-1.2213560534040362
ukrainian_special,1.2674877282910055
demilitarize,-1.092473291617066
convince,-1.1269465462805806
crimean,-1.0962161074348513
touch,-1.0593927474815223
operator,1.129827820846994
mile,-1.1030645290874757
disgust,-1.1358305519165555
column,1.2357031841106472
impeach,-1.175578165922269
lose_life,-1.1562116194820884
holocaust,-1.0687535744944254
chemical,1.0493721560351343
aftermath,1.1335561167817299
tech,1.0701585116965258
popular,-1.0817062795931736
relative,1.032288566967562
floor,1.1285832029498601
anybody,-1.1686030326939993
airport,1.1641673752419892
howitzer,1.2336975246783282
incapable,-1.1169046114902237
radio,1.094705259925824
era,-1.070800645607247
super,-1.03715207552334
usa_uk,-1.1662515516458638
tree_line,1.224983958439466
prayer,-1.0889213152251662
resolution,1.0645214487461734
medium_report,1.089778765231966
flight,-1.0480150592467814
ministry_defense,1.1435409055967143
launder_money,-1.2137432473332121
belarusian,-1.0320271740023175
mask,-1.0859530604381114
annoying,1.052624761391051
dc,-1.167728889423846
wolf,1.1743828919068808
outrageous,-1.151565527169094
hatred,-1.1251207824637852
earn,-1.1023199662966046
properly,-1.1021780533039234
exercise,1.041845932278671
simultaneously,1.1526718968437157
positive,-1.0621549076209589
send_troop,-1.0963211600320264
non_stop,1.1162790197973427
countless,-1.068858056191456
girl,-1.0768161173951425
true_friend,-1.1758994792881798
fill,1.0470802008594848
strength,-1.0750795697932787
bleed,-1.13850997540882
occur,1.1016587688731887
pro_putin,-1.1199232111495343
desire,1.046245444382747
favour,-1.1283287801856257
kornet,1.194929854311782
deplete,-1.0656465901417684
knowledge,1.1827581820674054
tiny,-1.066168476132256
propose,1.054340770705572
satellite_imagery,1.1806065893920672
brit,-1.1416927856115144
fsb,1.094826043818564
thank_germany,-1.1733545525117488
extend,1.092355040022267
complicated,-1.0601406414821533
belong,-1.1383120038535597
equally,-1.0702127535829766
tough,1.0806765668234442
sympathy_vote,-1.1451559292987905
inflict,1.0471494498672822
destabilize,-1.0764325602665061
execute,1.0387598675474392
battery,1.124988323078115
murderous,-1.1183842414609404
intensify,1.0834251352229858
russo,-1.1573239930481962
live_update,-1.1215883829966062
russias,-1.1435920352362752
final,-1.0687125635079107
complicate,-1.0854658351684745
regional,-1.0615084709244813
pattern,1.1236816023884766
analyze,1.1739666747225925
housing,-1.1066062796758664
decline,-1.095559933677014
wapo,-1.064904330528951
odd,-1.097627218310529
chief,-1.0695181062450754
orthodox_church,-1.0762293136742402
numerous,1.0435371517115097
ireland,-1.1729607156714679
luka,-1.0652048674607264
violate,-1.1138786904203724
rank,1.0434721240142988
religious,-1.1035597049131758
hold_accountable,-1.133886515599511
belief,-1.108654429440238
libya,-1.0520245222470475
everybody,-1.1415371508897776
politico,-1.0918603566754537
rest_world,-1.1571007281393477
airfield,1.2394619776958107
combatant,1.0688591143612949
convenient,-1.1174541307590604
ain_t,-1.172627718065983
observer,-1.0589441345105886
capitolriot_news,-1.19424889963515
large_number,1.2164081532262323
euro,-1.0425132078037587
social,-1.0921923252949548
unite,-1.0875639405440096
bus,-1.0825219779870476
sympathy,-1.1787247199184445
primary,1.077337714504679
formation,1.1872058014353222
remain_neutral,-1.1597978447292505
improvise,1.1715707239910351
civilians,-1.1117797917670218
versus,1.0654462545263756
documentary,-1.0649721138315336
author,-1.0738317621291111
loot,-1.1344069537969492
extent,-1.0713770630374477
expert_say,1.0942906799389465
cost_live,-1.168055545500239
trick,-1.0831544928634578
candidate,-1.1488928484372278
increasingly,1.0900237813514246
doctrine,1.098784660287867
arsenal,-1.0504614119798636
stream,-1.0891232095361518
addition,1.123141288106692
canada_germany,-1.055920591659829
corporation,-1.0937667142639997
dr,-1.0379660572338856
intention,1.0612491718529093
corps,1.2350841437714426
presidency_trump,-1.1359228358402094
hardly,-1.0935357598146005
suffering,-1.0546669503582584
dick,-1.0868692785168648
referendum,-1.0965195470595601
counterpart,-1.097473171495019
guard,1.1484087079407461
impose,-1.0569699700483817
massacre,-1.1930415002017485
national_security,-1.1322493277535393
projectile,1.2200667752629848
song_contest,-1.0947261720930188
launder,-1.1504491271639867
past_year,-1.1179052661804627
adopt,-1.1200203282984802
react,1.0731097225001898
intervene,-1.1265630411511234
close_door,-1.1422153373117494
reminder,-1.0936538541817322
leopard,1.117042172477057
turkish,-1.0541967333890887
christian,-1.1621342725363624
irreversible_early,-1.1890435307252398
fake_news,-1.0986533745529687
indicator,1.1841317564219838
sector,1.0555024817649674
democratically_elect,-1.219518029009348
militant,1.0948986119017363
card,-1.1311498121574872
zelenskyy_recall,-1.1505855890246306
south_african,-1.1864089637053468
public_vote,-1.0961742100334488
generation,-1.0626705266613632
paris,-1.1484463555493845
description,1.0954671149116784
reject,-1.1025532330730454
s_parody,-1.1485137275473796
motor_rifle,1.2657636387018831
ratio,1.1119804563914577
consist,1.1764680011394115
switzerland,-1.0861681510321608
interfere,-1.1089091726603257
tribunal,-1.0854052735994633
counterattack,1.252826622528347
sniper,1.1542096338757803
approve,-1.0520762087178361
appreciate,-1.1311226327749495
sam,1.0775961573686479
atacms,1.113647956580711
bomb_russian,1.1986951737484124
q,1.1426476740394973
appease,-1.1224952414566467
assassination,-1.1092132332873377
evacuation,1.1745716163098259
get_involve,-1.2082390298829282
mo,-1.065309165259782
white_house,-1.1434717947569295
tax_payer,-1.18036655128111
iraq_syria,-1.0805021033784266
revolution,-1.1348069253003643
lockdown,-1.0923129017182454
asia,-1.0931744459307988
trans,-1.1374910693329923
pledge,-1.1426760089371144
yep,-1.2039687855511105
exclude,1.1435699568444149
finnish,1.0729209441297558
icc,-1.1438405373820728
shoe,1.115785081262654
salary,-1.0421740722907071
port,1.0578342390885613
zelensky_suggest,1.1187719265493596
betray,-1.1148048498184537
long_ago,-1.0864269589926874
conspiracy,-1.1587138964928456
apparent,1.1185938552417252
concept,1.0933218408590484
currency,-1.0686753689213886
se,1.1645947475769733
don,-1.1035087709023859
erdo,-1.0879386693697792
reverse,1.0650565587656105
gen,1.1456029978484388
resilience,-1.0834062654573804
horror,-1.0900848443792908
cease,-1.1586564963382737
product,1.0625317680726314
supply_arm,-1.0761497985747528
morale,1.1702566357795765
foment,-1.1914380799707907
solely,1.1525266217711163
mi_p,1.1338695817105469
demonstrate,1.1249228981185624
organize,1.0468403254850605
e_g,-1.0873693525200014
states,-1.1274439950969997
curious,1.1189970903492688
guardian,-1.1037086037132118
urge,-1.0912164515781204
putin_withdraw,-1.125818071688637
credential,-1.0957015015654383
ne,1.1007747035608604
journalism,-1.101208016112786
shoigu,1.0895702519511625
grant,1.062072399673917
second_world,-1.0788296827065866
hello,1.0417137209071095
frag,1.1810157813014484
drain,-1.125453764698623
warinukraine,-1.1064901349087726
technology,1.1270053175514085
visible,1.131208730510648
city_bakhmut,1.2032904399388966
reputation,1.1545290797238967
withdrawal,1.1892921581473737
imaginary,1.078381701500087
stockpile,1.1253751537220376
music,-1.0696897284227311
nationalist,1.0645671991551269
crash,1.056871042243729
rsf,1.1306868514664457
min,-1.063599086007689
boss,-1.0949793481701362
british_intelligence,1.2371952555921597
logistical,1.2075230425261883
partially,1.1018651842138574
cease_exist,-1.1842870406432948
storm,1.1640185297414525
perceive,-1.06749244973478
bulgarian,1.156946294199068
world_order,-1.0853220335345224
regulation,1.1286682215189834
cooperation,1.0494637781610534
madness,-1.0971796270185168
contribution,-1.0180269184865107
delay,-1.0973763281187456
point_view,-1.0916054541914444
art,-1.079682850239412
famous,1.1313527207472165
maneuver,1.1653209767692276
bloodiest_battle,1.1130690828974021
rain,1.136830114417612
liberation,1.0871535542843533
australia,-1.085067255923883
discover,1.082715807213219
ask_price,1.144411582124074
manipulate,-1.084127381247142
good_idea,1.1283148015270985
requirement,1.117352116663621
leader_propose,1.160649270588683
young_man,-1.1198474206410385
pay_price,-1.1709091411965566
answer_question,1.152840014926662
pawn,-1.136328117876972
offensive_operation,1.2335055764756309
fate,1.0397109815539365
la,-1.1416747017162905
hospital,1.0877345966214458
lucky,-1.143887566249813
pathetic,-1.1610281914919867
footage_ukrainian,1.2454706055966216
economically,-1.0849328563185985
mainstream_medium,-1.1900138926718928
reinforcement,1.2726813564352355
rig,1.0771545400813147
insult,-1.091933232126623
assange,-1.0822226630418734
convoy,1.1704521083009203
witness,1.2716004537064916
long_take,-1.0845123373912913
eam_jaishankar,-1.2050983939605753
educate,-1.143433851540398
unknown,1.1955318206773402
resort,-1.0678712942541775
ukrainian_civilian,-1.1135138541414962
garbage,-1.11676727144056
com,1.1673353115623695
flat,-1.077265905354746
surprised,-1.0872721063183788
tyranny,-1.1442970072635659
human_life,-1.0930067751954105
central_europe,-1.1061943579229183
assure,-1.1093807205367503
return_home,-1.156025390960267
prepared,-1.1020054522648066
state_department,-1.2593178714460955
gay,-1.1593646675571203
mislead,1.0993021725704875
akm,1.185354107790619
continent,-1.0706346077088023
attitude,1.1189443323412582
primarily,1.135637040975065
living,-1.1204952642241737
mit,-1.1753057786136132
environmental,-1.0806403622550058
death_destruction,-1.184671467009053
signal,1.0643539890471754
transition,1.0688757711734167
competition,-1.1412030331579859
russian_channel,1.224493123290108
zelenskyy_say,-1.0975314991620784
default,-1.117254370574103
helicopter_shoot,1.185606349504242
class,-1.0816108119954335
shift,1.0915204295233194
zelensky_meet,-1.121367681390996
serbia,-1.1562714260330347
ball,-1.106255655735398
anticipate,1.1294348490464945
corner,1.1174825418433731
iraq_afghanistan,-1.101252722864101
sleep,-1.0707708974323258
core,1.141314709486316
okay,1.1144596348930798
knock,1.065374818801175
risk_nuclear,-1.2566349372607597
abuse,-1.0979309360263578
joe,-1.1824030595045203
presumably,1.1384110783868173
npr,-1.1480736085241627
woman_child,-1.060376989261358
deplete_uranium,1.168131995104992
shitty,1.0457195937250536
exit,1.1227092341621803
gather,1.2151901910968612
ukrain,-1.1634488147029751
incredibly,1.1100293801767716
muscovy,-1.2447513349217108
mic,-1.1251562633752679
europeans,-1.1354778321642705
pour,-1.097483205455115
adult,-1.1036929694470812
inaccurate,1.154105160330658
manufacture,-1.0842207354996178
zaporizhzhia,1.0980998324374822
sea,-1.04280735249134
spending,-1.1248561042814726
conservative,-1.1549525373777336
percent,-1.0667085544410937
scene,-1.1407842834936794
germany_pledge,1.1061620686725477
disinformation,1.0912186188534074
holiday,-1.1036504754531795
mar_inka,1.2154805697295823
equivalent,1.1441266978177815
radar,1.1057980846705628
district,1.1322018140919023
severe,1.110773779311729
blow_pipeline,-1.1120932764063665
overnight,1.1113800116328176
scare,-1.2089083312739466
tooth,-1.149868165863623
trial,-1.1348117364065162
mogg,-1.128879756273375
loiter_munition,1.138305940325126
leave_bank,1.1146952533899999
wage_genocidal,-1.161893693916583
disgraceful,-1.163035740245164
orikhovo_vasylivka,1.2050308029345034
past_week,1.1478873472175697
bio,-1.1181137465433426
text,1.1292848443884282
switch,1.058103778681084
flank,1.2549933269717182
theory,1.056980396287052
creation,1.09706460718961
tonight,-1.0390089153965711
zu,1.1226775670983298
spy,-1.0943538034222258
adam,-1.0984656863153808
ternopil,1.0298427868983753
dry,-1.0960872239487167
treatment,-1.065073358281695
hinder,1.1085009275111728
annihilate,-1.123857381442146
accelerate,-1.0441538862108268
instructor,1.205363540668771
edit,1.1109965243703224
retire,1.1040647777243322
monitor,-1.0669285377654047
senior_officer,1.107706795861552
preserve,-1.0633369194983813
reflect,-1.0599854434892448
oblast,1.0571638295452421
occupy_territory,1.0909096090085022
proceed,1.082953161718091
take_away,-1.0791137785216238
label,1.1134922317595335
reward,-1.1623374934212929
enemy_attempt,1.2541157727196661
visual,1.1228427007346942
small_arm,1.1729267413612456
st_petersburg,1.064739197065169
dominance,-1.0533696425547063
bombardment,-1.0726550200135128
allocate,1.050896966488367
decisive,-1.0931258735580691
vary,1.2586228696994857
injure,1.1464316926338636
pussy,-1.1117854494439214
furthermore,1.1448300254344062
follower,-1.1239809004867596
approval,1.0633428250470875
bait,-1.1729255512783996
free_world,-1.078108510181365
close_look,1.2026886652892443
speaker,-1.0971983939639072
award,-1.115892291777809
assemble,1.1609546340277228
kilometer,1.180076134633032
whatsoever,-1.101147174778968
camp,1.0588942622792428
committee,-1.0713050788916227
fight_eastern,1.109428284602246
growth,-1.0710998047864198
genuine,-1.0738154518996825
emphasize,1.1103254326483554
proposal,-1.0789972711026443
paper,1.116503770709824
mag,1.1221861030951241
accuse,-1.076987332737677
amidst,1.034510860685595
exploit,1.0820187128536392
reign,-1.1158973503772807
mine,1.155038931964334
volunteer_battalion,1.2687573527887754
insufficient,1.1614969360826992
underestimate,1.15206166877215
big_problem,1.0336956993313697
corrupted,-1.1653836745002217
send_dm,1.1847502380006028
territorial_integrity,-1.131653939787683
kupyansk,1.2642184647180406
self_defense,-1.0763005638093193
cold,-1.0797481168033076
david,1.1233015542921099
september,1.0654210302015132
bollock,-1.186926958211301
early_stage,1.093493905152858
gulf,1.0820152846999669
make_sense,-1.1143943842218498
typically,1.1709237386021094
embolden,-1.1839372401285149
orihovo_vasylivka,1.1920556999184988
loreen_win,-1.1866199292832071
russian_occupational,1.260073638665596
dress,-1.0912159778824306
start_ww,-1.1162631043297135
horrific,-1.102275826543336
transparency,-1.070684554376726
ethnic,-1.0613285700430704
disastrous,-1.061160242090395
use_nuke,-1.1512338742275032
illegally,-1.1079573300941428
reinforce,1.2300692020690085
swamp,-1.0475135447451491
pant,-1.0921133846899347
male,-1.0641754344156502
use_nuclear,-1.1813884538608868
j,-1.106934646030101
smash,1.1273500561005003
drunk,-1.0570184448824795
take_seriously,1.1185262869399843
closely,-1.054606142451944
dismiss,1.0986202081188274
reliable,1.0952871176935797
color,1.1076124466373956
strongly,-1.0718598840153797
advice,1.0921905833828924
relationship,-1.1445508785066163
edge,1.121511573059963
war_glance,-1.1338147359438433
assault_company,1.2976687317769078
impressive,1.0844101870579472
mass_grave,-1.054362306823375
roman,-1.121300005387938
brilliant,-1.0592207920849976
lay,-1.0891951018161206
last,-1.067596653975021
chuck,-1.1264352922022767
dispute,-1.093126302932862
communism,-1.1036356481325906
den,-1.1709239584394715
bakhmut_direction,1.267968115669874
reuters,-1.064504991195387
property,-1.0792964963346694
judge,1.0661784776589123
conceal,1.0908883067843793
republic,1.097376083982899
tws,1.1866996322411651
w_aleppo,1.2242501174325076
breath,-1.1494532701048437
counterpart_sweden,-1.1920310550121878
labor,-1.0960945029946816
home_city,-1.0716380820556117
saving,-1.0700876164756699
zelensky_arrive,1.105030605436067
warhead,1.1464572380955114
outrage,-1.2140833903422088
german_chancellor,-1.1097367766944224
pr,1.0661787543869443
originally,1.1216803554622876
killing,-1.0826610801856842
odessa,-1.069586234789772
boost,-1.056181797262977
organisation,-1.1169621667309655
mitigate,1.0616336084373819
join_eu,-1.2551633414414738
consistently,1.1280235377635552
bomb_destroy,1.2346475638917964
peacemaker,-1.1612098033326395
czech,1.101772888455588
report_aircraft,-1.134587990588938
sentiment,-1.0609717954964324
kennedy,-1.105612115884175
attacker,1.1810436328276084
admin,-1.1312479737137946
mode,1.205119923580385
relatively,1.177794976169447
voice,-1.1071180330020978
widely,1.066948396899091
citizens,-1.1177757919648408
minority,-1.1601376562489012
awful,-1.0924925031348576
retweet,1.151696779948915
russian_troll,-1.1188308234312083
negative,-1.1282330103408051
heat,1.0658339398833694
historically,-1.12163341852677
jaishankar_discuss,-1.166973334574957
pose,1.0534522921884175
modify,1.2263089124631141
obliterate,-1.1061404752131374
try_hard,-1.0666499838000574
accident,-1.0699910902957295
spew,-1.1581767671167822
sadly,-1.111052511264604
close_combat,1.1362474211571245
click_link,1.1316364223527147
russian_speaking,-1.1175039520605248
ff,1.1471410666160484
scope,1.1136738337884498
sweden_win,-1.1654192140338635
violent,-1.1912915791040433
silence,-1.1673102564661866
iii,1.0697128497954826
pure,-1.1116880025344325
bomber,1.1259376660851892
retake,-1.0523683326787705
cartel,-1.1532333522298894
council,-1.140219811999249
military_base,1.200341187796224
magic,1.1133595614970195
lancet,1.1963002537949068
firepower,1.1942772214239805
nasty,-1.152921673480884
zelenskyy_berlin,-1.1276025082905272
mortar_bomb,1.2098511308173723
storage,-1.0793447409867125
greed,-1.1602500456649976
ukraine_ukrainelive,1.3308040112542667
eh,-1.0456729910200289
mm_mortar,1.201711387444204
zelenski,-1.1528499511885244
occasionally,-1.0822803014809288
south_africans,-1.126187231644187
behead,1.1005342146302193
saudi_arabia,-1.1090413008569937
mp,-1.0869159891788787
ideal,1.0899485313891588
prison_tax,-1.168429093768264
town_hall,-1.1234589091153513
say_sunday,-1.125764815105044
bbclaurak,-1.1240057068889828
vile,-1.1225840040884614
quantity,1.232546641878042
systematic,1.0966059787987084
employ,1.2089732122686654
large_military,1.0748990643932248
genuinely,-1.1623304339539087
potus,-1.130692222318226
deadly,-1.0753539093910938
distraction,-1.1333313600238821
page,-1.0981316977507356
hybrid,-1.122511699194519
background,1.0917782371729639
stop_indian,-1.2196558646617928
kill_thousand,-1.1446017315832235
eine,-1.1228314753558502
khartoum,1.1912912151005526
myanmar,1.1088820376095954
hypocrisy,-1.1746963157858628
cell,1.0937057939569517
favourite,-1.1212033928881755
star,1.0931155553095298
putinwarcriminal,-1.1232459050833672
collection,1.1468541968105266
pay_reparation,-1.1411724580268678
welfare,-1.1725338759025965
real_life,1.0900233197231628
stretch,1.0648154301787593
ccp,-1.1412578368700883
zelenskyy_set,-1.2239215034577005
imply,1.1060080050153152
surprise_summit,-1.2264938610725282
ie,-1.071933091245176
clueless,-1.09987531933634
summit,1.0711730929007717
materiel,1.146633465165523
grip,1.116336976866187
kinzhal,1.0972957273722166
appropriate,1.0550655085437104
instantly,-1.143471749616204
point_israel,-1.201899526904662
identical,1.118546191938391
come_second,-1.1477335960918393
clearing,1.1312541504680562
grave,-1.0659352577618222
viable,1.1363659633467094
utterly,-1.1510118405362488
plot,-1.1178222068831292
correction,1.0698855877773368
gap,-1.080790349379631
deep_state,-1.10838438405261
meloni,-1.1536814753113824
kherson_region,1.2413599972023401
treason,-1.0942664424003532
investigation,-1.0701854219423923
worth_note,1.1465473864036433
shape,-1.1287162240902133
bunker,1.2519283684988842
graveyard,1.0564885952022616
pursue,-1.124085374405221
swear,-1.100724141082608
marine,1.1678167053059016
indian,-1.1409849458245185
bric,-1.0814213691428158
pal,-1.0875284008651922
intel,1.114308818657987
max,1.0616708094794045
electricity,-1.0630742312898454
extra,1.079276130541408
nail,-1.074696067641699
speed,-1.0449264149490871
kadyrov,1.0810549035406536
deep_strike,1.1680661258075475
trend,1.22619985580453
academic,1.057100842631264
try_advance,1.2498154071586656
francis,-1.1279007550898528
large_scale,1.1265301079542482
hunter,-1.1265923992043954
protection,1.128095331260333
concerned,-1.105116584329778
fedorivka,1.1743681358121065
lt,1.0963173157458046
ve_hear,-1.1605945096951924
african,-1.0992622389807976
window,1.131467843757706
spend_billion,-1.1313970544717542
substack,-1.0982797870130534
zelensky_visit,1.0628715580948176
change_fact,-1.1970968323665734
climate_change,-1.1012569838042607
nato_membership,-1.1011762951873119
favorable,1.1211135691286602
nazism,-1.0811041302905104
armored,1.2973880814256684
technically,1.1418111833981013
sovereign,-1.0717921649898712
forest,1.160233579803362
global_south,-1.2128937071306143
italian,-1.1159814553440277
farm,1.0746791675265182
king,-1.138451336268543
difficulty,1.1963308110667192
bloodshed,-1.1194716866433314
great_reset,-1.0940646884009955
russian_plane,1.0804864088015422
declaration,-1.1075877545213118
single_long,-1.1249787477226736
shocking,-1.0552806009985225
barbaric,-1.1459886608175973
deputy,1.0892933854461817
subscriber,1.0739492867144433
food_price,-1.1880669075906325
degree,1.2379367947650226
absurd,-1.2022621622332261
come_close,1.0757557380572864
pray_peace,-1.1849289907624112
behavior,-1.0537883932979188
macron_french,-1.2263601620058895
russianukrainianwar,-1.1296033603225824
oil_pipeline,-1.0754966943191446
concentration,1.1269598629428172
zone_tariq,-1.200340471592968
actively_non,-1.1909497484414977
sky_news,-1.1030995937283088
unique,-1.0404550832495376
bastard,-1.1159659696581798
ree_mogg,-1.1764818082727184
oligarchs,-1.1649625489645472
specifically,-1.0921902271281176
finish_job,1.235883716713315
diplomatic,-1.0761709340144174
mlrs,1.2548896652747943
sovereign_nation,-1.1317584561544243
offensive_potential,1.1573075048021484
andy_vermaut,-1.089965863367303
demoralize,1.1473094704797204
nord_stream,-1.114510128452953
huh,-1.1888347560475514
backer,-1.2238123434017527
valuable,-1.077219727158076
offend,-1.074044146293158
babi_h,-1.1270112166147899
pound,-1.04394675577365
western_europe,-1.1165969587384055
fierce_battle,1.2069208629558885
pain,1.0578737557288016
participation,1.134640638386986
collective_west,-1.1202902802826318
cripple,-1.0853844190993889
importance,1.1708629523337457
traitorous,-1.1557966600076757
crime_family,-1.1661856365978678
instruction,1.0629921483450593
con,-1.0818470700797536
folk,-1.159143822643994
take_care,-1.1267234921978693
flatten,-1.1491613152711708
blah_blah,-1.1453324889585386
afford,1.0909633623801116
aka,-1.073384223979364
rocket_fuel,1.1028441005324252
healthcare_education,-1.1643694251903507
zionist,-1.1606380876139863
accusation,-1.0385875705647432
diversity,1.0906113368900174
prohibit,1.1195303059403108
department,1.0633496001380476
standstill,1.0752314918882584
retweete,1.1034444896821682
pay_justice,-1.168895706175615
satan_s,-1.1674758134507977
unrelated,1.152469128247156
frequently,-1.050026712135653
fvck,1.148913203508403
headline,-1.0742384929215156
maidan,-1.1350454056020824
drinking,1.075043337080727
rfk_jr,-1.1671045712602302
democratic_country,-1.095460124333469
kreminna_area,1.3372196481206962
fantasy,-1.1151911165443915
bakhmut_update,1.2517220780486262
isolate,-1.1049029975312117
railway,1.1727847539517104
meddle,-1.1549753818647628
igor_girkin,1.1169672853719106
shelter,1.0668857999313257
energy_crisis,-1.1436156206263
bomb_civilian,-1.0849965692082006
benjamin_abelow,-1.1578562257526963
mentality,-1.0863963076722498
alongside,1.1342992502920166
javelin_himar,1.158061790070111
jan,-1.090224439264718
openly_support,-1.1312983448945348
accomplish,1.1052365186618713
m_wrong,-1.1172290605159938
brics,-1.0767472748918279
god_bless,-1.137634486796164
urban_warfare,1.238967558592953
senior,1.0768785300023116
prediction,-1.0736100509969546
trash,-1.1316465697041311
minimize,1.0390403893453843
illegal_invasion,-1.159007164703393
tank_parade,-1.146504587621362
belong_russia,-1.118207621605671
entitle,-1.0823815685101195
pollution,-1.0480366330530233
home_town,-1.0859399580000746
john_mccain,-1.1497809296165022
prevail,-1.081982944547159
january,1.0730863865168396
break_china,1.1672423040973572
nuland,-1.1413263453415141
multiple_time,1.1218089088334497
eastern_europe,-1.1275356610723088
scotland,-1.09295902964573
new_military,-1.1144243530219056
mothersday,-1.1494392609615571
africa_libya,1.1610448134944213
uk_host,-1.1284722040500692
pig,-1.1067618128887267
june,1.192669840826981
spirit,-1.095978477086747
children,-1.1035926721086202
bravery,1.0939313645012088
leak_document,-1.1051285086281946
gt_gt,1.0841749224967463
hypocritical,-1.2334155836695353
nwo,-1.1594423307609454
lord,-1.080617075067937
coup_d,-1.110950631655155
emmanuel_macron,-1.0965668277929044
neat,1.133578943841161
ambush_russian,1.2874668963340343
thousand_innocent,-1.1448768180648499
dispatch,1.240412353991746
reparation,-1.1132114318347766
kazakhstan,-1.0489765373432653
ruzzians,-1.1407723656817583
abortion,-1.1636905671798035
kids,-1.1804069622475806
t_afford,-1.1972777541938238
ofc,1.0400065997994852
contact,1.1339749613569925
haha,-1.1245730292710079
emergency,1.1249378552565092
retaliation,1.0458937044971024
s_presidential,-1.1307768574507966
football,-1.0844094388756007
old_soviet,1.1299110645438244
anyways,-1.1253088836145808
regiment_th,1.2326388408851343
village_bomb,-1.0940944652604871
abrams,1.1330379616805768
advise,1.1262008356271633
religion,-1.132180939749076
chance_win,-1.1137044734012058
courage,1.0347067362079478
cease_fire,-1.1116685077010897
traffic,-1.0758018699846015
suggestion,1.1223769124474123
tactical_nuke,-1.1427994558682142
cancel,-1.0712973200295792
duty,1.0642556299919983
adviser,1.0732336724905356
brexit_help,-1.1345692050061609
detonate,1.132712198033807
fantastic,-1.0809352442094309
nafo,-1.0947406275813842
white_supremacy,-1.172623145118681
file,-1.094197401254968
t_understand,-1.227001643071088
send_arm,-1.1412758569745922
censorship,-1.0731931047610823
supposedly,1.1007400893683303
economist,-1.1198532598391098
far_well,-1.0798836912484842
ruaf_capture,1.197904008981709
click,1.1356584777321503
bias,-1.1312196218040582
replenish,1.1399575499237504
ka_attack,1.2387150056623102
comprehend,-1.0592236409134559
match,1.0413582652730367
boom,-1.1338806220368718
modi_speak,-1.2161911358498978
sie,-1.1554932769373711
entirety,-1.1228747044158804
degrade,1.0645565956969298
lose_aircraft,1.0821935092119706
bankrupt,-1.230707782024576
devastate,-1.0841819663484964
cede,-1.136143111378561
cam,1.2498954301301617
money_launder,-1.4418936069774948
associate,-1.1083879652557695
russiawar,-1.1614702695081758
russiainvadedukraine,-1.1675613033599102
colour,-1.114922232563237
lgbt,-1.1221795036982782
strategically,1.1055298296471352
yellow,1.1464550217744753
highway,1.2480532497890984
russiaisaterroiststate,-1.1035767712192694
working,-1.1023350378673855
billionaire,-1.1829669623666963
bakhmut_ukrainewar,-1.1136549790518822
uncomfortable,-1.0735516678906902
holy,-1.1118198829969088
rush,1.187111123164019
exile,-1.059037865502823
deport,-1.1216592288007323
purely,-1.0515092860961581
rip,1.1130881728161257
warmong,-1.1613981960199984
historian,-1.1035221812281473
swiss,-1.0639600808924894
acceptable,-1.124915051056696
read_new,-1.129394152038196
day_average,1.2510572585584767
mid,1.0886602745617056
breach,1.0571350839534586
rude,-1.1061657654033559
motorize_rifle,1.235049760589516
unit_th,1.2699087437752539
facebook,-1.0811613074551183
praise,-1.2429964182300355
noteworthy,1.1917419256156592
initially,1.1260298149387369
financing,-1.1278511207607707
militia,1.1066201130703806
kenya,-1.1040492701638445
allegation,-1.1462895424031032
gradually,1.0471913952689667
opponent,-1.1532595591892203
thermobaric,1.2483221472988582
mil,1.0946856430919585
indirectly,-1.1420568000679496
surge,-1.0852895534087177
western_supporter,-1.175408067656676
wagner_mercenary,1.132836909898314
semi,-1.048961211304772
kamikaze_drone,1.2022417428961634
severely,1.0744887842020738
permission,-1.103367450119939
boring,1.0663792606942222
na,1.1451554477601829
integrate,1.2406637873293274
make_small,1.1622531278664785
entity,-1.101757199753433
pls,-1.2121612485412911
avdiivka_vodyane,1.2205405105333826
overcome,1.1081524705787773
instance,1.241646823470848
fyi,-1.1548441530803983
independently,1.084107391212681
decent,1.1010184282747533
assumption,1.0886419788203032
loreen,-1.107373485861693
russo_ukrainian,-1.0960405095900339
operating,1.186927513458513
superpower,-1.1620754945052796
specialist,1.153721430472001
rear,1.1728784414113165
brutal_onslaught,-1.1367232114468757
deployment,1.1860675194029198
button,1.1032537886481146
tiktok,-1.0536138156731383
claim_destroy,1.2382539893088602
military_helicopter,1.1004948670042176
ak_m,1.1754498495010595
evening,-1.0543990555257885
animal,-1.1078064251334516
select,1.1114593960560242
lower,1.199994668881134
murder_ten,-1.110856731985137
awesome,-1.1802844673808317
spoil,-1.0736239014386322
professional,1.1830015655123665
brazil,-1.136692512046367
static,1.2458445872585362
bare,-1.081157878017039
freedom_democracy,-1.1725958335623496
leopard_tank,1.1349183921508241
stepove,1.198794344209035
eurovision_act,1.1244304052752019
killer,-1.0614312426371557
scared,-1.0590907470419066
sheep,-1.058092472273731
geolocation,1.218300280110446
nigerian,-1.1137899152080981
pickup,1.1751205757425056
target_inside,-1.100821111000265
tube,1.1774341261608712
good_song,-1.129322822228646
ask_question,-1.1914368415346892
privately,1.136898486700547
syrian,-1.077567634764492
widespread,1.1405331448765887
uniform,-1.0576772765367328
uncommon,1.1173891853286004
special_force,1.2209328865555327
anti_american,-1.1435212898470075
kinda,-1.0948073372060223
reader,1.0806039229013367
podcast,1.0761723725697754
